Row_ID,Store_ID,Store,Date,Weekly_Sales,Holiday_Flag,Holiday_Label,Holiday_Name,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Month_Name,Quarter
217,WMT-002,2,7/1/2011,1866243,0,No Holiday,Non-Holiday,85.69,3.52,214.84,7.85,2011,7,July,3
218,WMT-002,2,7/8/2011,1853161.99,0,No Holiday,Non-Holiday,87.7,3.48,214.93,7.85,2011,7,July,3
219,WMT-002,2,7/15/2011,1785187.29,0,No Holiday,Non-Holiday,89.83,3.58,215.01,7.85,2011,7,July,3
220,WMT-002,2,7/22/2011,1743816.41,0,No Holiday,Non-Holiday,89.34,3.65,215.07,7.85,2011,7,July,3
221,WMT-002,2,7/29/2011,1680693.06,0,No Holiday,Non-Holiday,90.07,3.68,215.14,7.85,2011,7,July,3
222,WMT-002,2,8/5/2011,1876704.26,0,No Holiday,Non-Holiday,93.34,3.68,215.2,7.85,2011,8,August,3
223,WMT-002,2,8/12/2011,1812768.26,0,No Holiday,Non-Holiday,91.58,3.64,215.26,7.85,2011,8,August,3
224,WMT-002,2,8/19/2011,1844094.59,0,No Holiday,Non-Holiday,89.86,3.55,215.32,7.85,2011,8,August,3
225,WMT-002,2,8/26/2011,1821139.91,0,No Holiday,Non-Holiday,90.45,3.52,215.39,7.85,2011,8,August,3
226,WMT-002,2,9/2/2011,1809119.7,0,No Holiday,Non-Holiday,89.64,3.53,215.45,7.85,2011,9,September,3
227,WMT-002,2,9/9/2011,1748000.65,1,Holiday,Labour Day,77.97,3.55,215.51,7.85,2011,9,September,3
228,WMT-002,2,9/16/2011,1691439.52,0,No Holiday,Non-Holiday,78.85,3.53,215.69,7.85,2011,9,September,3
229,WMT-002,2,9/23/2011,1669299.78,0,No Holiday,Non-Holiday,75.58,3.47,216.03,7.85,2011,9,September,3
230,WMT-002,2,9/30/2011,1650394.44,0,No Holiday,Non-Holiday,78.14,3.36,216.36,7.85,2011,9,September,3
231,WMT-002,2,10/7/2011,1837553.43,0,No Holiday,Non-Holiday,69.92,3.29,216.7,7.44,2011,10,October,4
232,WMT-002,2,10/14/2011,1743882.19,0,No Holiday,Non-Holiday,71.67,3.27,217,7.44,2011,10,October,4
233,WMT-002,2,10/21/2011,1834680.25,0,No Holiday,Non-Holiday,64.53,3.35,217.17,7.44,2011,10,October,4
234,WMT-002,2,10/28/2011,1769296.25,0,No Holiday,Non-Holiday,65.87,3.37,217.33,7.44,2011,10,October,4
235,WMT-002,2,11/4/2011,1959707.9,0,No Holiday,Non-Holiday,55.53,3.33,217.49,7.44,2011,11,November,4
236,WMT-002,2,11/11/2011,1920725.15,0,No Holiday,Non-Holiday,59.33,3.3,217.65,7.44,2011,11,November,4
237,WMT-002,2,11/18/2011,1902762.5,0,No Holiday,Non-Holiday,62.01,3.31,217.87,7.44,2011,11,November,4
238,WMT-002,2,11/25/2011,2614202.3,1,Holiday,Thanksgiving,56.36,3.24,218.11,7.44,2011,11,November,4
239,WMT-002,2,12/2/2011,1954952,0,No Holiday,Non-Holiday,48.74,3.17,218.36,7.44,2011,12,December,4
240,WMT-002,2,12/9/2011,2290549.32,0,No Holiday,Non-Holiday,41.76,3.16,218.61,7.44,2011,12,December,4
241,WMT-002,2,12/16/2011,2432736.52,0,No Holiday,Non-Holiday,50.13,3.16,218.82,7.44,2011,12,December,4
242,WMT-002,2,12/23/2011,3224369.8,0,No Holiday,Non-Holiday,46.66,3.11,219,7.44,2011,12,December,4
243,WMT-002,2,12/30/2011,1874226.52,1,Holiday,Christmas,44.57,3.13,219.18,7.44,2011,12,December,4
244,WMT-002,2,1/6/2012,1799520.14,0,No Holiday,Non-Holiday,46.75,3.16,219.36,7.06,2012,1,January,1
245,WMT-002,2,1/13/2012,1744725.48,0,No Holiday,Non-Holiday,45.99,3.26,219.53,7.06,2012,1,January,1
246,WMT-002,2,1/20/2012,1711769.11,0,No Holiday,Non-Holiday,51.7,3.27,219.63,7.06,2012,1,January,1
247,WMT-002,2,1/27/2012,1660906.14,0,No Holiday,Non-Holiday,50.5,3.29,219.72,7.06,2012,1,January,1
248,WMT-002,2,2/3/2012,1935299.94,0,No Holiday,Non-Holiday,55.21,3.36,219.81,7.06,2012,2,February,1
249,WMT-002,2,2/10/2012,2103322.68,1,Holiday,Super Bowl,46.98,3.41,219.9,7.06,2012,2,February,1
250,WMT-002,2,2/17/2012,2196688.46,0,No Holiday,Non-Holiday,43.82,3.51,220.07,7.06,2012,2,February,1
251,WMT-002,2,2/24/2012,1861802.7,0,No Holiday,Non-Holiday,54.63,3.56,220.28,7.06,2012,2,February,1
252,WMT-002,2,3/2/2012,1952555.66,0,No Holiday,Non-Holiday,58.79,3.63,220.49,7.06,2012,3,March,1
253,WMT-002,2,3/9/2012,1937628.26,0,No Holiday,Non-Holiday,57.11,3.67,220.7,7.06,2012,3,March,1
254,WMT-002,2,3/16/2012,1976082.13,0,No Holiday,Non-Holiday,63.68,3.73,220.85,7.06,2012,3,March,1
255,WMT-002,2,3/23/2012,1790439.16,0,No Holiday,Non-Holiday,64.01,3.79,220.92,7.06,2012,3,March,1
256,WMT-002,2,3/30/2012,1857480.84,0,No Holiday,Non-Holiday,66.83,3.85,221,7.06,2012,3,March,1
257,WMT-002,2,4/6/2012,2129035.91,0,No Holiday,Non-Holiday,68.43,3.89,221.07,6.89,2012,4,April,2
258,WMT-002,2,4/13/2012,1935869.1,0,No Holiday,Non-Holiday,68.08,3.89,221.15,6.89,2012,4,April,2
259,WMT-002,2,4/20/2012,1847344.45,0,No Holiday,Non-Holiday,65.69,3.88,221.2,6.89,2012,4,April,2
260,WMT-002,2,4/27/2012,1764133.09,0,No Holiday,Non-Holiday,67.2,3.81,221.26,6.89,2012,4,April,2
261,WMT-002,2,5/4/2012,1923957.09,0,No Holiday,Non-Holiday,76.73,3.75,221.31,6.89,2012,5,May,2
262,WMT-002,2,5/11/2012,1917520.99,0,No Holiday,Non-Holiday,73.87,3.69,221.36,6.89,2012,5,May,2
263,WMT-002,2,5/18/2012,2000940.67,0,No Holiday,Non-Holiday,71.27,3.63,221.38,6.89,2012,5,May,2
264,WMT-002,2,5/25/2012,1912791.09,0,No Holiday,Non-Holiday,78.19,3.56,221.38,6.89,2012,5,May,2
265,WMT-002,2,6/1/2012,1910092.37,0,No Holiday,Non-Holiday,78.38,3.5,221.39,6.89,2012,6,June,2
266,WMT-002,2,6/8/2012,2010216.49,0,No Holiday,Non-Holiday,78.69,3.45,221.39,6.89,2012,6,June,2
267,WMT-002,2,6/15/2012,1962924.3,0,No Holiday,Non-Holiday,80.56,3.39,221.4,6.89,2012,6,June,2
268,WMT-002,2,6/22/2012,1887733.21,0,No Holiday,Non-Holiday,81.04,3.35,221.44,6.89,2012,6,June,2
269,WMT-002,2,6/29/2012,1881046.12,0,No Holiday,Non-Holiday,86.32,3.29,221.48,6.89,2012,6,June,2
270,WMT-002,2,7/6/2012,2041507.4,0,No Holiday,Non-Holiday,84.2,3.23,221.52,6.57,2012,7,July,3
271,WMT-002,2,7/13/2012,1830075.13,0,No Holiday,Non-Holiday,80.17,3.26,221.56,6.57,2012,7,July,3
272,WMT-002,2,7/20/2012,1819666.46,0,No Holiday,Non-Holiday,83.23,3.31,221.57,6.57,2012,7,July,3
273,WMT-002,2,7/27/2012,1757923.88,0,No Holiday,Non-Holiday,86.37,3.41,221.58,6.57,2012,7,July,3
274,WMT-002,2,8/3/2012,1946104.64,0,No Holiday,Non-Holiday,90.22,3.42,221.59,6.57,2012,8,August,3
275,WMT-002,2,8/10/2012,1866719.96,0,No Holiday,Non-Holiday,88.55,3.49,221.6,6.57,2012,8,August,3
276,WMT-002,2,8/17/2012,1928016.01,0,No Holiday,Non-Holiday,84.79,3.57,221.68,6.57,2012,8,August,3
277,WMT-002,2,8/24/2012,1876788.15,0,No Holiday,Non-Holiday,76.91,3.62,221.81,6.57,2012,8,August,3
278,WMT-002,2,8/31/2012,1947083.3,0,No Holiday,Non-Holiday,82.64,3.64,221.94,6.57,2012,8,August,3
279,WMT-002,2,9/7/2012,1898777.07,1,Holiday,Labour Day,87.65,3.73,222.07,6.57,2012,9,September,3
280,WMT-002,2,9/14/2012,1814806.63,0,No Holiday,Non-Holiday,75.88,3.72,222.22,6.57,2012,9,September,3
281,WMT-002,2,9/21/2012,1829415.67,0,No Holiday,Non-Holiday,71.09,3.72,222.42,6.57,2012,9,September,3
282,WMT-002,2,9/28/2012,1746470.56,0,No Holiday,Non-Holiday,79.45,3.67,222.62,6.57,2012,9,September,3
283,WMT-002,2,10/5/2012,1998321.04,0,No Holiday,Non-Holiday,70.27,3.62,222.82,6.17,2012,10,October,4
284,WMT-002,2,10/12/2012,1900745.13,0,No Holiday,Non-Holiday,60.97,3.6,223.02,6.17,2012,10,October,4
285,WMT-002,2,10/19/2012,1847990.41,0,No Holiday,Non-Holiday,68.08,3.59,223.06,6.17,2012,10,October,4
286,WMT-002,2,10/26/2012,1834458.35,0,No Holiday,Non-Holiday,69.79,3.51,223.08,6.17,2012,10,October,4
287,WMT-003,3,2/5/2010,461622.22,0,No Holiday,Non-Holiday,45.71,2.57,214.42,7.37,2010,2,February,1
288,WMT-003,3,2/12/2010,420728.96,1,Holiday,Super Bowl,47.93,2.55,214.57,7.37,2010,2,February,1
289,WMT-003,3,2/19/2010,421642.19,0,No Holiday,Non-Holiday,47.07,2.51,214.62,7.37,2010,2,February,1
290,WMT-003,3,2/26/2010,407204.86,0,No Holiday,Non-Holiday,52.05,2.56,214.65,7.37,2010,2,February,1
291,WMT-003,3,3/5/2010,415202.04,0,No Holiday,Non-Holiday,53.04,2.62,214.68,7.37,2010,3,March,1
292,WMT-003,3,3/12/2010,384200.69,0,No Holiday,Non-Holiday,63.08,2.67,214.7,7.37,2010,3,March,1
293,WMT-003,3,3/19/2010,375328.59,0,No Holiday,Non-Holiday,60.42,2.72,214.53,7.37,2010,3,March,1
294,WMT-003,3,3/26/2010,359949.27,0,No Holiday,Non-Holiday,57.06,2.73,214.32,7.37,2010,3,March,1
295,WMT-003,3,4/2/2010,423294.4,0,No Holiday,Non-Holiday,65.56,2.72,214.12,7.34,2010,4,April,2
296,WMT-003,3,4/9/2010,415870.28,0,No Holiday,Non-Holiday,68,2.77,213.91,7.34,2010,4,April,2
297,WMT-003,3,4/16/2010,354993.26,0,No Holiday,Non-Holiday,66.98,2.81,213.77,7.34,2010,4,April,2
298,WMT-003,3,4/23/2010,339976.65,0,No Holiday,Non-Holiday,67.87,2.79,213.72,7.34,2010,4,April,2
299,WMT-003,3,4/30/2010,361248.39,0,No Holiday,Non-Holiday,70.24,2.78,213.67,7.34,2010,4,April,2
300,WMT-003,3,5/7/2010,399323.86,0,No Holiday,Non-Holiday,73.47,2.84,213.62,7.34,2010,5,May,2
301,WMT-003,3,5/14/2010,384357.94,0,No Holiday,Non-Holiday,77.18,2.85,213.62,7.34,2010,5,May,2
302,WMT-003,3,5/21/2010,343763.17,0,No Holiday,Non-Holiday,75.81,2.83,213.91,7.34,2010,5,May,2
303,WMT-003,3,5/28/2010,350089.23,0,No Holiday,Non-Holiday,78.6,2.76,214.2,7.34,2010,5,May,2
304,WMT-003,3,6/4/2010,396968.8,0,No Holiday,Non-Holiday,78.53,2.71,214.5,7.34,2010,6,June,2
305,WMT-003,3,6/11/2010,355017.09,0,No Holiday,Non-Holiday,82.1,2.67,214.79,7.34,2010,6,June,2
306,WMT-003,3,6/18/2010,364076.85,0,No Holiday,Non-Holiday,83.52,2.64,214.79,7.34,2010,6,June,2
307,WMT-003,3,6/25/2010,357346.48,0,No Holiday,Non-Holiday,83.79,2.65,214.67,7.34,2010,6,June,2
308,WMT-003,3,7/2/2010,381151.72,0,No Holiday,Non-Holiday,82.2,2.67,214.55,7.35,2010,7,July,3
309,WMT-003,3,7/9/2010,349214.18,0,No Holiday,Non-Holiday,81.75,2.64,214.43,7.35,2010,7,July,3
310,WMT-003,3,7/16/2010,352728.78,0,No Holiday,Non-Holiday,84.32,2.62,214.42,7.35,2010,7,July,3
311,WMT-003,3,7/23/2010,352864.49,0,No Holiday,Non-Holiday,83.32,2.61,214.56,7.35,2010,7,July,3
312,WMT-003,3,7/30/2010,347955.05,0,No Holiday,Non-Holiday,82.04,2.64,214.7,7.35,2010,7,July,3
313,WMT-003,3,8/6/2010,402635.76,0,No Holiday,Non-Holiday,85.13,2.63,214.83,7.35,2010,8,August,3
314,WMT-003,3,8/13/2010,339597.38,0,No Holiday,Non-Holiday,86.74,2.69,214.97,7.35,2010,8,August,3
315,WMT-003,3,8/20/2010,351728.21,0,No Holiday,Non-Holiday,88.02,2.66,214.93,7.35,2010,8,August,3
316,WMT-003,3,8/27/2010,362134.09,0,No Holiday,Non-Holiday,86.15,2.62,214.89,7.35,2010,8,August,3
317,WMT-003,3,9/3/2010,366473.97,0,No Holiday,Non-Holiday,84.16,2.58,214.85,7.35,2010,9,September,3
318,WMT-003,3,9/10/2010,352260.97,1,Holiday,Labour Day,80.84,2.56,214.81,7.35,2010,9,September,3
319,WMT-003,3,9/17/2010,363064.64,0,No Holiday,Non-Holiday,82.36,2.58,214.83,7.35,2010,9,September,3
320,WMT-003,3,9/24/2010,355626.87,0,No Holiday,Non-Holiday,76.9,2.62,214.91,7.35,2010,9,September,3
321,WMT-003,3,10/1/2010,358784.1,0,No Holiday,Non-Holiday,73.6,2.6,214.98,7.56,2010,10,October,4
322,WMT-003,3,10/8/2010,395107.35,0,No Holiday,Non-Holiday,66.99,2.63,215.06,7.56,2010,10,October,4
323,WMT-003,3,10/15/2010,345584.39,0,No Holiday,Non-Holiday,69.71,2.72,215.13,7.56,2010,10,October,4
324,WMT-003,3,10/22/2010,348895.98,0,No Holiday,Non-Holiday,71.64,2.73,215.18,7.56,2010,10,October,4
325,WMT-003,3,10/29/2010,348591.74,0,No Holiday,Non-Holiday,72.04,2.72,215.23,7.56,2010,10,October,4
326,WMT-003,3,11/5/2010,423175.56,0,No Holiday,Non-Holiday,62.94,2.69,215.28,7.56,2010,11,November,4
327,WMT-003,3,11/12/2010,386635.03,0,No Holiday,Non-Holiday,62.79,2.73,215.33,7.56,2010,11,November,4
328,WMT-003,3,11/19/2010,372545.32,0,No Holiday,Non-Holiday,57.72,2.77,215.21,7.56,2010,11,November,4
329,WMT-003,3,11/26/2010,565567.84,1,Holiday,Thanksgiving,68.71,2.73,215.06,7.56,2010,11,November,4
330,WMT-003,3,12/3/2010,476420.77,0,No Holiday,Non-Holiday,53.76,2.71,214.92,7.56,2010,12,December,4
331,WMT-003,3,12/10/2010,467642.03,0,No Holiday,Non-Holiday,51.13,2.84,214.77,7.56,2010,12,December,4
332,WMT-003,3,12/17/2010,498159.39,0,No Holiday,Non-Holiday,52.2,2.87,214.7,7.56,2010,12,December,4
333,WMT-003,3,12/24/2010,605990.41,0,No Holiday,Non-Holiday,57.16,2.89,214.7,7.56,2010,12,December,4
334,WMT-003,3,12/31/2010,382677.76,1,Holiday,Christmas,53.2,2.94,214.7,7.56,2010,12,December,4
335,WMT-003,3,1/7/2011,378241.34,0,No Holiday,Non-Holiday,53.35,2.98,214.7,7.55,2011,1,January,1
336,WMT-003,3,1/14/2011,381061.1,0,No Holiday,Non-Holiday,44.76,2.98,214.75,7.55,2011,1,January,1
337,WMT-003,3,1/21/2011,350876.7,0,No Holiday,Non-Holiday,50.74,3.02,215.13,7.55,2011,1,January,1
338,WMT-003,3,1/28/2011,364866.24,0,No Holiday,Non-Holiday,48.71,3.01,215.51,7.55,2011,1,January,1
339,WMT-003,3,2/4/2011,438516.53,0,No Holiday,Non-Holiday,45.95,2.99,215.89,7.55,2011,2,February,1
340,WMT-003,3,2/11/2011,430526.21,1,Holiday,Super Bowl,43.57,3.02,216.27,7.55,2011,2,February,1
341,WMT-003,3,2/18/2011,432782.1,0,No Holiday,Non-Holiday,61.58,3.04,216.58,7.55,2011,2,February,1
342,WMT-003,3,2/25/2011,397211.19,0,No Holiday,Non-Holiday,67.4,3.06,216.88,7.55,2011,2,February,1
343,WMT-003,3,3/4/2011,437084.51,0,No Holiday,Non-Holiday,65.11,3.29,217.17,7.55,2011,3,March,1
344,WMT-003,3,3/11/2011,404753.3,0,No Holiday,Non-Holiday,61.29,3.46,217.47,7.55,2011,3,March,1
345,WMT-003,3,3/18/2011,392109.51,0,No Holiday,Non-Holiday,69.47,3.49,217.72,7.55,2011,3,March,1
346,WMT-003,3,3/25/2011,380683.67,0,No Holiday,Non-Holiday,72.94,3.47,217.97,7.55,2011,3,March,1
347,WMT-003,3,4/1/2011,374556.08,0,No Holiday,Non-Holiday,68.76,3.52,218.21,7.57,2011,4,April,2
348,WMT-003,3,4/8/2011,384075.31,0,No Holiday,Non-Holiday,72.55,3.62,218.46,7.57,2011,4,April,2
349,WMT-003,3,4/15/2011,366250.69,0,No Holiday,Non-Holiday,75.88,3.74,218.68,7.57,2011,4,April,2
350,WMT-003,3,4/22/2011,391860.04,0,No Holiday,Non-Holiday,76.91,3.81,218.85,7.57,2011,4,April,2
351,WMT-003,3,4/29/2011,367405.4,0,No Holiday,Non-Holiday,78.69,3.81,219.02,7.57,2011,4,April,2
352,WMT-003,3,5/6/2011,413042.12,0,No Holiday,Non-Holiday,69.45,3.91,219.2,7.57,2011,5,May,2
353,WMT-003,3,5/13/2011,386312.68,0,No Holiday,Non-Holiday,79.87,3.9,219.37,7.57,2011,5,May,2
354,WMT-003,3,5/20/2011,364603.13,0,No Holiday,Non-Holiday,75.79,3.91,219.13,7.57,2011,5,May,2
355,WMT-003,3,5/27/2011,369350.6,0,No Holiday,Non-Holiday,84.41,3.79,218.89,7.57,2011,5,May,2
356,WMT-003,3,6/3/2011,394507.84,0,No Holiday,Non-Holiday,84.29,3.7,218.64,7.57,2011,6,June,2
357,WMT-003,3,6/10/2011,391638.75,0,No Holiday,Non-Holiday,84.84,3.65,218.4,7.57,2011,6,June,2
358,WMT-003,3,6/17/2011,403423.34,0,No Holiday,Non-Holiday,86.96,3.64,218.36,7.57,2011,6,June,2
359,WMT-003,3,6/24/2011,385520.71,0,No Holiday,Non-Holiday,84.94,3.59,218.45,7.57,2011,6,June,2
360,WMT-003,3,7/1/2011,368962.72,0,No Holiday,Non-Holiday,85.1,3.52,218.55,7.57,2011,7,July,3
361,WMT-003,3,7/8/2011,395146.24,0,No Holiday,Non-Holiday,85.38,3.48,218.64,7.57,2011,7,July,3
362,WMT-003,3,7/15/2011,373454.33,0,No Holiday,Non-Holiday,87.14,3.58,218.73,7.57,2011,7,July,3
363,WMT-003,3,7/22/2011,360617.37,0,No Holiday,Non-Holiday,86.19,3.65,218.79,7.57,2011,7,July,3
364,WMT-003,3,7/29/2011,345381.29,0,No Holiday,Non-Holiday,88.07,3.68,218.84,7.57,2011,7,July,3
365,WMT-003,3,8/5/2011,409981.25,0,No Holiday,Non-Holiday,88.45,3.68,218.9,7.57,2011,8,August,3
366,WMT-003,3,8/12/2011,380376.85,0,No Holiday,Non-Holiday,88.88,3.64,218.96,7.57,2011,8,August,3
367,WMT-003,3,8/19/2011,379716.91,0,No Holiday,Non-Holiday,88.44,3.55,219.02,7.57,2011,8,August,3
368,WMT-003,3,8/26/2011,366367.55,0,No Holiday,Non-Holiday,87.67,3.52,219.09,7.57,2011,8,August,3
369,WMT-003,3,9/2/2011,375988.69,0,No Holiday,Non-Holiday,89.12,3.53,219.15,7.57,2011,9,September,3
370,WMT-003,3,9/9/2011,377347.49,1,Holiday,Labour Day,81.72,3.55,219.21,7.57,2011,9,September,3
371,WMT-003,3,9/16/2011,375629.51,0,No Holiday,Non-Holiday,83.63,3.53,219.4,7.57,2011,9,September,3
372,WMT-003,3,9/23/2011,365248.94,0,No Holiday,Non-Holiday,80.19,3.47,219.74,7.57,2011,9,September,3
373,WMT-003,3,9/30/2011,368477.93,0,No Holiday,Non-Holiday,82.58,3.36,220.09,7.57,2011,9,September,3
374,WMT-003,3,10/7/2011,403342.4,0,No Holiday,Non-Holiday,75.54,3.29,220.43,7.2,2011,10,October,4
375,WMT-003,3,10/14/2011,368282.57,0,No Holiday,Non-Holiday,73.75,3.27,220.75,7.2,2011,10,October,4
376,WMT-003,3,10/21/2011,394976.36,0,No Holiday,Non-Holiday,69.03,3.35,220.91,7.2,2011,10,October,4
377,WMT-003,3,10/28/2011,389540.62,0,No Holiday,Non-Holiday,71.04,3.37,221.08,7.2,2011,10,October,4
378,WMT-003,3,11/4/2011,459443.22,0,No Holiday,Non-Holiday,59.31,3.33,221.25,7.2,2011,11,November,4
379,WMT-003,3,11/11/2011,407764.25,0,No Holiday,Non-Holiday,61.7,3.3,221.41,7.2,2011,11,November,4
380,WMT-003,3,11/18/2011,398838.97,0,No Holiday,Non-Holiday,63.91,3.31,221.64,7.2,2011,11,November,4
381,WMT-003,3,11/25/2011,556925.19,1,Holiday,Thanksgiving,68,3.24,221.9,7.2,2011,11,November,4
382,WMT-003,3,12/2/2011,472511.32,0,No Holiday,Non-Holiday,54.97,3.17,222.16,7.2,2011,12,December,4
383,WMT-003,3,12/9/2011,468772.8,0,No Holiday,Non-Holiday,49.26,3.16,222.42,7.2,2011,12,December,4
384,WMT-003,3,12/16/2011,510747.62,0,No Holiday,Non-Holiday,57.95,3.16,222.64,7.2,2011,12,December,4
385,WMT-003,3,12/23/2011,551221.21,0,No Holiday,Non-Holiday,53.41,3.11,222.83,7.2,2011,12,December,4
386,WMT-003,3,12/30/2011,410553.88,1,Holiday,Christmas,48.29,3.13,223.01,7.2,2011,12,December,4
387,WMT-003,3,1/6/2012,398178.21,0,No Holiday,Non-Holiday,52.42,3.16,223.19,6.83,2012,1,January,1
388,WMT-003,3,1/13/2012,367438.62,0,No Holiday,Non-Holiday,51.86,3.26,223.38,6.83,2012,1,January,1
389,WMT-003,3,1/20/2012,365818.61,0,No Holiday,Non-Holiday,56.2,3.27,223.47,6.83,2012,1,January,1
390,WMT-003,3,1/27/2012,349518.1,0,No Holiday,Non-Holiday,58.06,3.29,223.56,6.83,2012,1,January,1
391,WMT-003,3,2/3/2012,424960.66,0,No Holiday,Non-Holiday,59.33,3.36,223.66,6.83,2012,2,February,1
392,WMT-003,3,2/10/2012,473292.47,1,Holiday,Super Bowl,51.65,3.41,223.75,6.83,2012,2,February,1
393,WMT-003,3,2/17/2012,475591.08,0,No Holiday,Non-Holiday,52.39,3.51,223.92,6.83,2012,2,February,1
394,WMT-003,3,2/24/2012,418925.47,0,No Holiday,Non-Holiday,60.12,3.56,224.13,6.83,2012,2,February,1
395,WMT-003,3,3/2/2012,469752.56,0,No Holiday,Non-Holiday,61.65,3.63,224.35,6.83,2012,3,March,1
396,WMT-003,3,3/9/2012,445162.05,0,No Holiday,Non-Holiday,60.71,3.67,224.56,6.83,2012,3,March,1
397,WMT-003,3,3/16/2012,411775.8,0,No Holiday,Non-Holiday,64,3.73,224.72,6.83,2012,3,March,1
398,WMT-003,3,3/23/2012,413907.25,0,No Holiday,Non-Holiday,66.53,3.79,224.79,6.83,2012,3,March,1
399,WMT-003,3,3/30/2012,407488.84,0,No Holiday,Non-Holiday,69.36,3.85,224.87,6.83,2012,3,March,1
400,WMT-003,3,4/6/2012,503232.13,0,No Holiday,Non-Holiday,73.01,3.89,224.94,6.66,2012,4,April,2
401,WMT-003,3,4/13/2012,420789.74,0,No Holiday,Non-Holiday,72.83,3.89,225.01,6.66,2012,4,April,2
402,WMT-003,3,4/20/2012,434822.13,0,No Holiday,Non-Holiday,72.05,3.88,225.07,6.66,2012,4,April,2
403,WMT-003,3,4/27/2012,394616.11,0,No Holiday,Non-Holiday,73.39,3.81,225.12,6.66,2012,4,April,2
404,WMT-003,3,5/4/2012,439913.57,0,No Holiday,Non-Holiday,79.51,3.75,225.18,6.66,2012,5,May,2
405,WMT-003,3,5/11/2012,431985.36,0,No Holiday,Non-Holiday,75.19,3.69,225.24,6.66,2012,5,May,2
406,WMT-003,3,5/18/2012,418112.76,0,No Holiday,Non-Holiday,72.38,3.63,225.25,6.66,2012,5,May,2
407,WMT-003,3,5/25/2012,413701.29,0,No Holiday,Non-Holiday,78.58,3.56,225.25,6.66,2012,5,May,2
408,WMT-003,3,6/1/2012,432268.53,0,No Holiday,Non-Holiday,81.55,3.5,225.25,6.66,2012,6,June,2
409,WMT-003,3,6/8/2012,446336.8,0,No Holiday,Non-Holiday,81.65,3.45,225.25,6.66,2012,6,June,2
410,WMT-003,3,6/15/2012,442074.79,0,No Holiday,Non-Holiday,84.66,3.39,225.26,6.66,2012,6,June,2
411,WMT-003,3,6/22/2012,419497.95,0,No Holiday,Non-Holiday,82.7,3.35,225.31,6.66,2012,6,June,2
412,WMT-003,3,6/29/2012,422965.33,0,No Holiday,Non-Holiday,86.42,3.29,225.35,6.66,2012,6,June,2
413,WMT-003,3,7/6/2012,411206.5,0,No Holiday,Non-Holiday,83.14,3.23,225.39,6.33,2012,7,July,3
414,WMT-003,3,7/13/2012,416913.1,0,No Holiday,Non-Holiday,82.28,3.26,225.43,6.33,2012,7,July,3
415,WMT-003,3,7/20/2012,432424.85,0,No Holiday,Non-Holiday,81.38,3.31,225.44,6.33,2012,7,July,3
416,WMT-003,3,7/27/2012,389427.9,0,No Holiday,Non-Holiday,84.94,3.41,225.45,6.33,2012,7,July,3
417,WMT-003,3,8/3/2012,419990.29,0,No Holiday,Non-Holiday,86.55,3.42,225.46,6.33,2012,8,August,3
418,WMT-003,3,8/10/2012,391811.6,0,No Holiday,Non-Holiday,85.85,3.49,225.47,6.33,2012,8,August,3
419,WMT-003,3,8/17/2012,394918.83,0,No Holiday,Non-Holiday,87.36,3.57,225.56,6.33,2012,8,August,3
420,WMT-003,3,8/24/2012,412449.67,0,No Holiday,Non-Holiday,83.01,3.62,225.69,6.33,2012,8,August,3
421,WMT-003,3,8/31/2012,408838.73,0,No Holiday,Non-Holiday,85.18,3.64,225.83,6.33,2012,8,August,3
422,WMT-003,3,9/7/2012,408229.73,1,Holiday,Labour Day,84.99,3.73,225.97,6.33,2012,9,September,3
423,WMT-003,3,9/14/2012,407589.16,0,No Holiday,Non-Holiday,78.36,3.72,226.11,6.33,2012,9,September,3
424,WMT-003,3,9/21/2012,414392.09,0,No Holiday,Non-Holiday,72.78,3.72,226.32,6.33,2012,9,September,3
425,WMT-003,3,9/28/2012,389813.02,0,No Holiday,Non-Holiday,77.46,3.67,226.52,6.33,2012,9,September,3
426,WMT-003,3,10/5/2012,443557.65,0,No Holiday,Non-Holiday,72.74,3.62,226.72,6.03,2012,10,October,4
427,WMT-003,3,10/12/2012,410804.39,0,No Holiday,Non-Holiday,70.31,3.6,226.92,6.03,2012,10,October,4
428,WMT-003,3,10/19/2012,424513.08,0,No Holiday,Non-Holiday,73.44,3.59,226.97,6.03,2012,10,October,4
429,WMT-003,3,10/26/2012,405432.7,0,No Holiday,Non-Holiday,74.66,3.51,226.99,6.03,2012,10,October,4
430,WMT-004,4,2/5/2010,2135143.87,0,No Holiday,Non-Holiday,43.76,2.6,126.44,8.62,2010,2,February,1
431,WMT-004,4,2/12/2010,2188307.39,1,Holiday,Super Bowl,28.84,2.57,126.5,8.62,2010,2,February,1
432,WMT-004,4,2/19/2010,2049860.26,0,No Holiday,Non-Holiday,36.45,2.54,126.53,8.62,2010,2,February,1
433,WMT-004,4,2/26/2010,1925728.84,0,No Holiday,Non-Holiday,41.36,2.59,126.55,8.62,2010,2,February,1
434,WMT-004,4,3/5/2010,1971057.44,0,No Holiday,Non-Holiday,43.49,2.65,126.58,8.62,2010,3,March,1
435,WMT-004,4,3/12/2010,1894324.09,0,No Holiday,Non-Holiday,49.63,2.7,126.6,8.62,2010,3,March,1
436,WMT-004,4,3/19/2010,1897429.36,0,No Holiday,Non-Holiday,55.19,2.74,126.61,8.62,2010,3,March,1
